PacketNumber,Timestamp,Temperature,Pressure,AltitudePressure,Humidity,GPSFix,Latitude,Longitude,AltitudeGPS,SpeedKnots,Angle,ax,ay,az,gx,gy,gz,mx,my,mz,Magheading,yaw,roll,pitch,flightStage,RSSI
3774,1701.6,32.0,946.2,588.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2096,1.0753,9.3760,0.0558,0.0406,0.0285,-9.3992,40.4700,-29.7189,115,275,-3,-20,1,-73
3775,1702.0,32.3,946.6,584.9,36,1,50.48400,6.18175,559.6,0.490,270,3.3066,1.0457,9.3924,0.0600,0.0430,0.0439,-8.5685,39.8587,-30.0200,114,276,-4,-20,1,-73
3776,1702.5,32.0,946.2,588.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2818,1.0149,9.4030,0.0583,0.0411,0.0018,-8.9293,40.1711,-29.3602,115,276,-4,-20,1,-74
3777,1702.9,32.3,946.6,584.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2344,1.0101,9.3795,0.0564,0.0424,0.0509,-9.0090,40.3932,-29.9374,115,276,-4,-20,1,-73
3778,1703.3,32.0,946.1,588.7,36,1,50.48400,6.18175,559.6,0.490,270,3.3255,1.0871,9.3279,0.0577,0.0388,0.0078,-8.6974,40.1417,-29.5209,115,275,-3,-20,1,-74
3779,1703.8,32.3,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2404,1.0054,9.3913,0.0575,0.0418,0.0085,-9.0726,40.4825,-29.0827,115,276,-4,-20,1,-75
3780,1704.2,32.0,946.2,588.3,36,1,50.48400,6.18175,559.6,0.490,270,3.3161,1.0018,9.3725,0.0553,0.0423,0.0273,-9.1051,40.4989,-29.7911,115,276,-4,-20,1,-74
3781,1704.7,32.3,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3007,1.0220,9.3737,0.0576,0.0427,0.0315,-9.1236,40.1503,-29.8333,115,276,-4,-20,1,-73
3782,1705.1,32.0,946.2,588.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2900,1.0575,9.3748,0.0586,0.0386,0.0209,-9.1417,40.2845,-29.1262,114,276,-4,-20,1,-73
3783,1705.6,32.3,946.6,585.0,35,1,50.48400,6.18175,559.6,0.490,270,3.3220,1.0504,9.3737,0.0560,0.0444,0.0194,-8.9768,40.4946,-30.3508,115,276,-4,-20,1,-74
3784,1706.0,32.0,946.1,588.7,36,1,50.48400,6.18175,559.6,0.490,270,3.2747,1.0149,9.3561,0.0577,0.0383,0.0137,-8.7546,41.0014,-29.4381,113,276,-4,-20,1,-74
3785,1706.4,32.4,946.8,582.9,36,1,50.48400,6.18175,559.6,0.490,270,3.3042,1.0314,9.3537,0.0565,0.0416,0.0300,-8.8230,41.4619,-30.2084,114,276,-4,-20,1,-73
3786,1706.9,32.0,946.1,588.7,36,1,50.48400,6.18175,559.6,0.490,270,3.3149,1.0587,9.3878,0.0597,0.0428,0.0158,-8.5718,40.8575,-29.4656,114,276,-3,-20,1,-70
3787,1707.3,32.5,946.9,582.3,36,1,50.48400,6.18175,559.6,0.490,270,3.2321,1.0338,9.3772,0.0606,0.0424,0.0144,-8.6891,41.1298,-29.4090,114,276,-3,-20,1,-74
3788,1707.8,32.3,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2948,1.0291,9.3878,0.0600,0.0417,0.0244,-8.8043,40.6239,-29.5688,115,276,-3,-20,1,-74
3789,1708.2,32.4,946.7,583.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2368,1.0267,9.3572,0.0601,0.0396,0.0268,-8.7265,40.7113,-29.5689,115,276,-4,-20,1,-74
3790,1708.7,32.3,946.6,584.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2818,1.0137,9.3748,0.0560,0.0420,0.0311,-8.5768,40.7744,-29.5831,114,276,-4,-20,1,-74
3791,1709.1,32.3,946.6,584.9,35,1,50.48400,6.18175,559.6,0.490,270,3.3386,1.0232,9.3831,0.0579,0.0435,0.0202,-8.9413,40.7095,-28.6998,115,276,-4,-20,1,-73
3792,1709.5,32.3,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2581,1.0457,9.3596,0.0604,0.0404,0.0276,-8.9877,41.2514,-28.9395,115,276,-3,-20,1,-73
3793,1710.0,32.0,946.1,588.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2463,1.0243,9.3584,0.0561,0.0400,0.0226,-8.8830,40.5374,-29.7310,115,276,-3,-20,1,-74
3794,1710.4,32.3,946.6,584.6,37,1,50.48400,6.18175,559.6,0.490,270,3.2995,0.9912,9.3737,0.0591,0.0434,0.0206,-9.0464,40.4431,-29.2741,114,276,-3,-20,1,-73
3795,1710.9,32.0,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3066,1.0208,9.3901,0.0588,0.0458,0.0278,-9.1079,40.9554,-29.3219,114,276,-3,-20,1,-74
3796,1711.3,32.3,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2262,1.0338,9.3666,0.0564,0.0427,0.0188,-8.6194,40.5366,-29.7294,114,276,-3,-20,1,-73
3797,1711.8,32.0,946.2,588.4,35,1,50.48400,6.18175,559.6,0.490,270,3.3184,1.0137,9.3784,0.0579,0.0452,0.0098,-8.6045,41.2544,-28.5832,114,276,-3,-20,1,-74
3798,1712.2,32.3,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2711,0.9829,9.3326,0.0597,0.0434,0.0273,-8.4180,41.1802,-28.5964,115,276,-4,-20,1,-74
3799,1712.6,32.0,946.2,588.3,36,1,50.48400,6.18175,559.6,0.490,270,3.2889,1.0232,9.3690,0.0562,0.0420,0.0233,-8.4096,41.0403,-28.4037,114,276,-3,-20,1,-73
3800,1713.1,32.3,946.6,584.4,34,1,50.48400,6.18175,559.6,0.490,270,3.3255,1.0421,9.4007,0.0593,0.0421,0.0239,-8.7724,40.6962,-29.7608,115,276,-3,-20,1,-72
3801,1713.5,32.0,946.2,588.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2912,0.9971,9.3878,0.0564,0.0399,0.0276,-8.6419,41.2316,-29.7633,114,276,-3,-20,1,-74
3802,1714.0,32.3,946.6,584.3,35,1,50.48400,6.18175,559.6,0.490,270,3.3599,1.0101,9.4171,0.0573,0.0418,0.0290,-9.0979,41.1217,-29.1016,114,276,-3,-20,1,-76
3803,1714.4,32.0,946.2,588.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2676,1.0540,9.3901,0.0590,0.0449,0.0300,-8.9513,41.0704,-28.6136,114,276,-3,-20,1,-76
3804,1714.9,32.3,946.6,584.3,36,1,50.48400,6.18175,559.6,0.490,270,3.2948,1.0492,9.4007,0.0582,0.0427,0.0216,-9.1569,40.5038,-28.6703,114,276,-3,-20,1,-74
3805,1715.3,32.0,946.2,588.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2794,1.0314,9.3572,0.0562,0.0423,0.0245,-8.6064,40.7438,-29.3619,115,276,-3,-20,1,-77
3806,1715.7,32.3,946.6,584.4,37,1,50.48400,6.18175,559.6,0.490,270,3.2616,1.0232,9.3760,0.0593,0.0411,0.0312,-9.0958,40.8706,-28.9967,114,276,-4,-20,1,-75
3807,1716.2,32.0,946.2,588.4,36,1,50.48400,6.18175,559.6,0.490,270,3.3220,1.0030,9.3889,0.0580,0.0446,0.0226,-9.2228,41.3280,-29.7526,114,276,-4,-20,1,-76
3808,1716.6,32.3,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2581,1.0113,9.3314,0.0577,0.0425,0.0526,-8.6583,40.5880,-29.3317,114,276,-4,-20,1,-79
3809,1717.1,32.0,946.2,588.4,36,1,50.48400,6.18175,559.6,0.490,270,3.3161,1.0137,9.3772,0.0572,0.0413,0.0028,-8.2280,40.5173,-30.2728,114,277,-4,-20,1,-77
3810,1717.5,32.3,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.4119,1.1689,9.3971,0.0602,0.0414,0.0367,-8.5342,40.7487,-29.5827,115,276,-4,-20,1,-75
3811,1718.0,32.0,946.2,588.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2900,1.0646,9.3819,0.0573,0.0427,0.0061,-8.3697,40.7978,-29.4493,114,276,-4,-20,1,-77
3812,1718.4,32.3,946.6,584.4,35,1,50.48400,6.18175,559.6,0.490,270,3.3374,1.0243,9.3760,0.0586,0.0421,0.0346,-8.6489,40.5499,-29.8772,114,276,-4,-20,1,-77
3813,1718.8,32.0,946.1,588.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2498,1.0812,9.3913,0.0561,0.0418,0.0220,-8.7237,40.4889,-29.6117,115,276,-4,-20,1,-77
3814,1719.3,32.3,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.3102,1.0409,9.3525,0.0575,0.0425,-0.0036,-8.7850,40.7374,-29.7759,115,276,-4,-20,1,-75
3815,1719.7,32.0,946.1,588.8,36,1,50.48400,6.18175,559.6,0.490,270,3.3007,1.0089,9.3666,0.0566,0.0402,0.0229,-8.9849,40.5167,-29.4364,115,276,-4,-20,1,-76
3816,1720.2,32.5,946.8,582.6,37,1,50.48400,6.18175,559.6,0.490,270,3.2534,1.0232,9.3643,0.0586,0.0420,0.0227,-8.4162,40.4904,-29.6394,114,276,-3,-20,1,-76
3817,1720.6,32.3,946.6,584.3,36,1,50.48400,6.18175,559.6,0.490,270,3.2948,1.0220,9.3678,0.0600,0.0424,0.0262,-8.6677,40.9630,-29.2751,114,276,-3,-20,1,-74
3818,1721.1,32.4,946.7,583.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2628,1.0374,9.3361,0.0594,0.0435,0.0245,-8.7747,40.7425,-30.5577,114,276,-4,-20,1,-75
3819,1721.5,32.3,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2912,1.0480,9.3549,0.0584,0.0430,0.0428,-9.0031,40.2412,-30.0839,115,276,-4,-20,1,-75
3820,1722.0,32.3,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2948,1.0800,9.3713,0.0606,0.0396,0.0144,-8.9042,39.5763,-29.7842,115,276,-4,-20,1,-74
3821,1722.4,32.3,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2522,1.0646,9.3525,0.0611,0.0418,0.0340,-8.8258,40.2049,-29.5073,115,276,-4,-20,1,-73
3822,1722.8,32.0,946.1,588.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2936,1.0682,9.3596,0.0576,0.0421,0.0158,-8.7466,39.9980,-29.1516,114,276,-4,-20,1,-73
3823,1723.3,32.3,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2628,1.0196,9.3701,0.0587,0.0437,0.0262,-8.8791,40.7096,-30.5876,114,276,-4,-20,1,-74
3824,1723.7,32.0,946.2,588.4,36,1,50.48400,6.18175,559.6,0.490,270,3.3208,1.0397,9.3690,0.0562,0.0406,0.0257,-8.9999,40.5310,-29.6136,115,276,-4,-20,1,-75
3825,1724.2,32.3,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2960,1.0682,9.3619,0.0600,0.0451,0.0244,-8.2530,40.5409,-29.7420,114,275,-3,-20,1,-73
3826,1724.6,32.0,946.1,589.0,34,1,50.48400,6.18175,559.6,0.490,270,3.2593,1.0540,9.4230,0.0561,0.0445,0.0197,-8.6020,40.6373,-30.1577,115,275,-4,-20,1,-73
3827,1725.1,32.3,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.3137,1.0362,9.3772,0.0582,0.0452,0.0383,-8.5623,40.2335,-29.7862,115,276,-4,-20,1,-71
3828,1725.5,32.0,946.1,589.1,37,1,50.48400,6.18175,559.6,0.490,270,3.2960,1.0492,9.3713,0.0587,0.0434,0.0269,-8.9856,40.7516,-29.1429,114,275,-3,-20,1,-72
3829,1725.9,32.3,946.6,584.9,36,1,50.48400,6.18175,559.6,0.490,270,3.3042,1.0078,9.4324,0.0582,0.0439,0.0244,-8.7928,41.1256,-29.5718,115,275,-4,-20,1,-72
3830,1726.4,32.0,946.1,588.7,36,1,50.48400,6.18175,559.6,0.490,270,3.3007,1.0030,9.4077,0.0588,0.0409,0.0172,-9.2941,40.2533,-29.8497,115,276,-4,-20,1,-73
3831,1726.8,32.3,946.6,584.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2687,1.0054,9.3572,0.0571,0.0402,0.0279,-9.4678,40.7985,-29.3378,115,276,-4,-20,1,-72
3832,1727.3,32.0,946.1,588.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2889,1.0232,9.3795,0.0562,0.0413,0.0225,-8.9513,40.2944,-29.2136,115,276,-4,-20,1,-72
3833,1727.7,32.3,946.6,584.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2463,0.9710,9.3807,0.0539,0.0404,0.0266,-8.3597,40.2027,-29.9471,114,276,-4,-20,1,-72
3834,1728.2,32.0,946.2,588.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2676,1.0243,9.3525,0.0572,0.0400,0.0301,-8.2640,40.3023,-29.5046,114,276,-4,-20,1,-74
3835,1728.6,32.3,946.6,584.7,36,1,50.48400,6.18175,559.6,0.490,270,3.2557,1.0551,9.3396,0.0617,0.0428,0.0308,-9.1892,39.9487,-29.2424,115,276,-4,-20,1,-74
3836,1729.0,32.0,946.1,588.7,36,1,50.48400,6.18175,559.6,0.490,270,3.3137,1.0255,9.3643,0.0569,0.0442,0.0202,-9.0125,39.9863,-29.4186,116,276,-4,-20,1,-73
3837,1729.5,32.3,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3397,1.1286,9.3608,0.0597,0.0432,0.0945,-8.6793,39.9049,-29.3276,115,277,-4,-20,1,-73
3838,1729.9,32.0,946.1,588.8,36,1,50.48400,6.18175,559.6,0.490,270,3.1907,1.1523,9.3514,0.0576,0.0437,0.0095,-8.6400,39.9852,-30.8325,115,276,-4,-20,1,-73
3839,1730.4,32.3,946.6,585.0,36,1,50.48400,6.18175,559.6,0.490,270,3.4072,1.1914,9.4054,0.0588,0.0399,-0.0181,-8.7684,39.6820,-30.0496,115,277,-4,-20,1,-72
3840,1730.8,32.0,946.1,589.0,36,1,50.48400,6.18175,559.6,0.490,270,3.2415,1.1416,9.3584,0.0595,0.0425,0.0257,-8.6055,40.0403,-30.4491,115,277,-4,-20,1,-73
3841,1731.3,32.3,946.6,584.9,36,1,50.48400,6.18175,559.6,0.490,270,3.4332,1.1973,9.5004,0.0582,0.0432,0.0339,-8.6247,39.8533,-29.5630,115,276,-4,-19,1,-75
3842,1731.7,32.0,946.2,588.6,36,1,50.48400,6.18175,559.6,0.490,270,3.1516,1.2222,9.3478,0.0622,0.0418,0.0241,-8.4547,40.3660,-30.1109,114,275,-4,-20,1,-77
3843,1732.1,32.4,946.7,583.7,37,1,50.48400,6.18175,559.6,0.490,270,3.2321,1.1926,9.3385,0.0546,0.0427,0.0174,-7.9851,39.7744,-29.7062,115,276,-4,-20,1,-75
3844,1732.6,32.0,946.1,588.8,36,1,50.48400,6.18175,559.6,0.490,270,3.1871,1.1286,9.3349,0.0593,0.0428,0.0187,-8.6677,39.5571,-29.2664,115,275,-4,-20,1,-74
3845,1733.0,32.5,946.8,582.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2936,1.0848,9.3197,0.0566,0.0418,0.0087,-8.5351,40.5301,-30.2894,115,275,-4,-20,1,-74
3846,1733.5,32.3,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2912,1.0978,9.3666,0.0522,0.0417,0.0237,-8.2807,40.0840,-30.4032,115,276,-4,-20,1,-75
3847,1733.9,32.4,946.7,583.6,35,1,50.48400,6.18175,559.6,0.490,270,3.4687,1.1144,9.3971,0.0576,0.0441,0.0430,-8.5980,39.8867,-30.3006,114,276,-4,-19,1,-76
3848,1734.4,32.3,946.6,584.8,37,1,50.48400,6.18175,559.6,0.490,270,3.2841,1.1132,9.4007,0.0594,0.0417,0.0830,-8.2510,40.3487,-30.1834,114,276,-4,-20,1,-75
3849,1734.8,32.3,946.6,585.0,35,1,50.48400,6.18175,559.6,0.490,270,3.2652,1.2068,9.3948,0.0536,0.0413,0.0431,-8.2299,39.8306,-29.4720,114,274,-4,-20,1,-77
3850,1735.2,32.3,946.6,584.8,35,1,50.48400,6.18175,559.6,0.490,270,3.2640,1.1179,9.4148,0.0561,0.0400,-0.0118,-8.3431,40.2748,-30.2425,114,274,-4,-20,1,-77
3851,1735.7,32.0,946.1,588.9,37,1,50.48400,6.18175,559.6,0.490,270,3.3693,1.0587,9.4054,0.0573,0.0442,0.0304,-8.3753,39.6170,-29.8846,115,275,-4,-20,1,-77
3852,1736.1,32.3,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.3173,0.9758,9.4089,0.0588,0.0463,0.0443,-7.9420,39.7629,-29.7502,115,275,-4,-20,1,-80
3853,1736.6,32.0,946.1,589.0,36,1,50.48400,6.18175,559.6,0.490,270,3.2049,1.0113,9.3760,0.0573,0.0413,0.0360,-8.2717,40.1778,-29.6957,115,274,-4,-20,1,-80
3854,1737.0,32.3,946.6,584.9,36,1,50.48400,6.18175,559.6,0.490,270,3.3208,1.0634,9.4429,0.0553,0.0460,-0.0499,-8.2825,39.7635,-30.3570,115,275,-4,-20,1,-80
3855,1737.5,32.0,946.1,589.0,35,1,50.48400,6.18175,559.6,0.490,270,3.2735,1.1405,9.4171,0.0605,0.0416,0.1425,-8.4500,40.4200,-29.7867,114,276,-4,-20,1,-80
3856,1737.9,32.3,946.5,585.2,35,1,50.48400,6.18175,559.6,0.490,270,3.2628,1.2874,9.3960,0.0546,0.0437,0.0317,-8.2447,39.8887,-30.0182,115,274,-4,-20,1,-80
3857,1738.4,32.0,946.1,588.7,36,1,50.48400,6.18175,559.6,0.490,270,3.2758,1.2518,9.4124,0.0588,0.0414,-0.0546,-8.5807,39.8261,-29.2970,114,275,-4,-20,1,-76
3858,1738.8,32.3,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3220,0.9509,9.3009,0.0553,0.0444,0.0425,-8.3081,39.2164,-29.8522,114,277,-4,-20,1,-78
3859,1739.3,32.0,946.1,588.8,36,1,50.48400,6.18175,559.6,0.490,270,3.3031,1.1677,9.4101,0.0633,0.0393,0.1101,-8.5466,39.7355,-30.1813,115,276,-4,-20,1,-78
3860,1739.7,32.3,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.1102,1.2033,9.3854,0.0561,0.0435,0.0282,-8.4887,40.0174,-30.3007,114,274,-4,-20,1,-80
3861,1740.1,32.0,946.1,588.8,36,1,50.48400,6.18175,559.6,0.490,270,3.3397,1.2116,9.4089,0.0600,0.0445,-0.0485,-8.3755,39.9101,-30.0339,115,275,-4,-20,1,-76
3862,1740.6,32.3,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.3173,0.9461,9.3549,0.0568,0.0421,-0.0187,-8.7962,40.2648,-29.9796,115,276,-4,-20,1,-77
3863,1741.0,32.0,946.1,588.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2889,1.0646,9.3948,0.0608,0.0441,0.0579,-8.5794,40.0737,-28.7823,114,276,-4,-20,1,-80
3864,1741.5,32.5,946.9,581.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2250,1.1594,9.3737,0.0579,0.0414,0.0438,-8.3277,40.4651,-29.3142,115,275,-4,-20,1,-79
3865,1741.9,32.0,946.2,588.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2818,1.1547,9.4277,0.0593,0.0413,-0.0104,-8.5912,40.2169,-29.5798,115,275,-4,-20,1,-75
3866,1742.4,32.5,946.8,582.7,36,1,50.48400,6.18175,559.6,0.490,270,3.3445,1.0706,9.3748,0.0548,0.0423,0.0205,-8.5297,40.2464,-29.3436,114,275,-4,-20,1,-76
3867,1742.8,32.3,946.6,584.7,35,1,50.48400,6.18175,559.6,0.490,270,3.2770,1.0978,9.3385,0.0582,0.0399,0.0459,-8.7320,40.3357,-29.6551,114,275,-4,-20,1,-75
3868,1743.3,32.2,946.4,586.9,36,1,50.48400,6.18175,559.6,0.490,270,3.2664,1.1156,9.4007,0.0583,0.0416,0.0329,-8.5789,40.5423,-30.3635,114,275,-4,-20,1,-76
3869,1743.7,32.3,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.2250,1.0931,9.3995,0.0597,0.0428,0.0130,-8.6239,40.1454,-29.5205,115,275,-4,-20,1,-76
3870,1744.2,32.0,946.1,588.8,35,1,50.48400,6.18175,559.6,0.490,270,3.3374,1.0078,9.3666,0.0540,0.0421,0.0151,-9.2016,40.7217,-28.2294,114,275,-4,-20,1,-77
3871,1744.6,32.3,946.6,584.3,35,1,50.48400,6.18175,559.6,0.490,270,3.2818,1.0457,9.3760,0.0595,0.0399,0.0250,-8.1430,40.6416,-29.3732,114,275,-4,-20,1,-77
3872,1745.0,32.0,946.2,588.3,37,1,50.48400,6.18175,559.6,0.490,270,3.3350,1.0279,9.3561,0.0615,0.0423,0.0244,-8.6308,40.5912,-29.6561,115,275,-4,-20,1,-79
3873,1745.5,32.3,946.6,584.6,35,1,50.48400,6.18175,559.6,0.490,270,3.2983,1.0575,9.3631,0.0584,0.0417,0.0275,-8.8496,40.1398,-30.4806,115,275,-4,-20,1,-80
3874,1745.9,32.0,946.2,588.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2912,1.0895,9.3690,0.0575,0.0399,0.0056,-8.8562,40.4826,-29.6567,114,275,-4,-20,1,-79
3875,1746.4,32.3,946.6,584.3,35,1,50.48400,6.18175,559.6,0.490,270,3.2758,1.0800,9.3760,0.0583,0.0396,0.0545,-8.8200,40.6241,-29.7459,114,275,-4,-20,1,-79
3876,1746.8,32.0,946.1,589.0,36,1,50.48400,6.18175,559.6,0.490,270,3.2285,1.0919,9.3737,0.0600,0.0441,0.0077,-9.0601,40.7344,-29.2022,115,275,-4,-20,1,-79
3877,1747.3,32.3,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2971,1.0101,9.3549,0.0533,0.0400,0.0448,-8.6958,39.9647,-30.1836,115,276,-4,-20,1,-80
3878,1747.7,32.0,946.2,588.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2723,1.1405,9.3584,0.0591,0.0435,0.0558,-8.4384,40.5993,-29.4042,114,276,-4,-20,1,-82
3879,1748.1,32.3,946.6,584.6,37,1,50.48400,6.18175,559.6,0.490,270,3.2628,1.1191,9.3701,0.0564,0.0428,0.0081,-8.7758,39.8061,-29.9176,114,275,-4,-20,1,-82
3880,1748.6,32.0,946.2,588.6,36,1,50.48400,6.18175,559.6,0.490,270,3.3066,1.0623,9.3690,0.0609,0.0434,0.0280,-8.1308,40.0443,-29.4727,114,276,-4,-20,1,-79
3881,1749.0,32.3,946.6,584.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2605,1.0492,9.3983,0.0557,0.0375,0.0310,-8.6162,40.0356,-29.7263,114,276,-4,-20,1,-80
3882,1749.5,32.0,946.2,588.2,36,1,50.48400,6.18175,559.6,0.490,270,3.2593,1.0350,9.3913,0.0550,0.0439,0.0293,-8.4944,40.5062,-30.6283,115,275,-4,-20,1,-82
3883,1749.9,32.3,946.6,584.8,36,1,50.48400,6.18175,559.6,0.490,270,3.3019,1.0966,9.3537,0.0577,0.0414,0.0269,-8.9020,40.7458,-29.8209,115,275,-4,-20,1,-89
3884,1750.4,32.0,946.1,588.7,36,1,50.48400,6.18175,559.6,0.490,270,3.2285,0.9568,9.3948,0.0555,0.0403,0.0257,-8.5481,41.1575,-30.5884,114,275,-4,-20,1,-83
3885,1750.8,32.3,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.3125,1.1014,9.3690,0.0573,0.0449,0.0275,-8.8018,40.7828,-30.5433,115,275,-4,-20,1,-78
3886,1751.2,32.0,946.1,588.7,36,1,50.48400,6.18175,559.6,0.490,270,3.2687,1.0883,9.3666,0.0580,0.0404,0.0198,-8.4562,40.8799,-29.9371,115,275,-4,-20,1,-74
3887,1751.7,32.3,946.6,584.6,34,1,50.48400,6.18175,559.6,0.490,270,3.2806,1.0634,9.3385,0.0550,0.0421,0.0289,-8.7761,40.8900,-29.6145,115,275,-4,-20,1,-74
3888,1752.1,32.0,946.1,588.6,36,1,50.48400,6.18175,559.6,0.490,270,3.3031,1.0611,9.3831,0.0584,0.0424,0.0192,-8.2459,40.9001,-29.2279,114,275,-4,-20,1,-76
3889,1752.6,32.3,946.6,584.7,36,1,50.48400,6.18175,559.6,0.490,270,3.3078,1.0445,9.3338,0.0598,0.0423,0.0251,-9.0520,40.9758,-29.9560,115,275,-4,-20,1,-75
3890,1753.0,32.0,946.2,588.5,35,1,50.48400,6.18175,559.6,0.490,270,3.4167,1.1523,9.4277,0.0587,0.0420,0.0243,-8.7864,41.2660,-29.7202,115,275,-4,-20,1,-76
3891,1753.5,32.3,946.6,584.4,36,1,50.48400,6.18175,559.6,0.490,270,3.2877,1.0599,9.3960,0.0568,0.0423,0.0119,-8.7696,40.7815,-30.0416,115,276,-4,-20,1,-75
3892,1753.9,32.0,946.2,588.6,36,1,50.48400,6.18175,559.6,0.490,270,3.2427,1.0243,9.3690,0.0566,0.0417,0.0211,-8.9619,40.7147,-29.7620,115,276,-4,-20,1,-76
3893,1754.3,32.5,946.9,581.9,35,1,50.48400,6.18175,559.6,0.490,270,3.2948,1.0457,9.3643,0.0573,0.0451,0.0237,-8.9718,40.7826,-29.5560,115,276,-4,-20,1,-75
3894,1754.8,32.0,946.2,584.3,35,1,50.48400,6.18175,559.6,0.490,270,3.3279,1.0160,9.3608,0.0587,0.0431,0.0162,-9.0610,41.1456,-30.5176,115,276,-4,-20,1,-74
3895,1755.2,32.4,946.8,582.9,37,1,50.48400,6.18175,559.6,0.490,270,3.2498,1.0184,9.3971,0.0590,0.0418,0.0285,-9.2619,40.6329,-30.2353,115,276,-4,-20,1,-75
3896,1755.7,32.3,946.6,584.4,37,1,50.48400,6.18175,559.6,0.490,270,3.2569,1.0291,9.3772,0.0590,0.0424,0.0216,-8.8652,40.6084,-29.8198,115,276,-4,-20,1,-74
3897,1756.1,32.3,946.6,584.2,35,1,50.48400,6.18175,559.6,0.490,270,3.2427,1.0433,9.3549,0.0569,0.0428,0.0269,-9.5355,40.4088,-29.9258,115,276,-4,-20,1,-74
3898,1756.6,32.3,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2699,1.0895,9.3525,0.0555,0.0427,0.0172,-9.0060,40.9027,-28.9669,115,276,-4,-20,1,-74
3899,1757.0,32.2,946.4,586.4,35,1,50.48400,6.18175,559.6,0.490,270,3.2687,1.0717,9.3889,0.0580,0.0437,0.0113,-9.3600,41.1503,-29.0738,114,276,-4,-20,1,-74
3900,1757.4,32.3,946.6,584.5,36,1,50.48400,6.18175,559.6,0.490,270,3.2404,1.0421,9.3338,0.0605,0.0392,0.0190,-8.7828,40.7940,-29.9090,115,276,-4,-20,1,-75
3901,1757.9,32.0,946.2,588.4,37,1,50.48400,6.18175,559.6,0.490,270,3.2829,1.1061,9.3572,0.0593,0.0458,0.0232,-9.0927,40.4432,-29.6726,115,276,-4,-20,1,-72
3902,1758.3,32.3,946.6,584.5,35,1,50.48400,6.18175,559.6,0.490,270,3.2865,1.0540,9.3338,0.0571,0.0406,0.0290,-9.1882,40.5923,-29.7921,115,276,-4,-20,1,-75
3903,1758.8,32.0,946.2,588.2,36,1,50.48400,6.18175,559.6,0.490,270,3.3445,1.0551,9.3971,0.0579,0.0410,0.0222,-8.6713,41.0106,-30.3079,115,276,-4,-20,1,-75
